SYMBOL_ID,UNIVERSAL_SYMBOL,COUNTRY_ISO_3166-1_ALPHA_2_CODE,COUNTRY,EXCHANGE_MIC,EXCHANGE_OPERATING_MIC,EXCHANGE_NAME_INSTITUTION_DESCRIPTION,EXCHANGE_ACRONYM,COMPANY,IPOYEAR,SECTOR,INDUSTRY,NASDAQ,ZACKS,REUTERS,FIDELITY,TD_AMERITRADE,TMX_MONEY,BLOOMBERG,YAHOO,CNBC,THE_STREET,INTERNET_BUSINESS_DAILY,STOCK_EARNINGS,BARCHART,VECTOR_VEST,INVESTING
6819,US_XASE_GMO,US,United States of America,XASE,XNYS,NYSE MKT LLC,AMEX,"General Moly, Inc",n/a,Basic Industries,Precious Metals,GMO,GMO,GMO,GMO,GMO,,GMO:US,GMO,GMO,GMO,GMO,GMO,GMO,GMO,GMO
6820,US_XASE_GSB,US,United States of America,XASE,XNYS,NYSE MKT LLC,AMEX,"GlobalSCAPE, Inc.",n/a,Technology,Computer Software: Prepackaged Software,GSB,GSB,GSB,GSB,GSB,,GSB:US,GSB,GSB,GSB,GSB,GSB,GSB,GSB,GSB
6821,US_XASE_GSAT,US,United States of America,XASE,XNYS,NYSE MKT LLC,AMEX,"Globalstar, Inc.",2006,Consumer Services,Telecommunications Equipment,GSAT,GSAT,GSAT,GSAT,GSAT,,GSAT:US,GSAT,GSAT,GSAT,GSAT,GSAT,GSAT,GSAT,GSAT
6822,US_XASE_GLOW,US,United States of America,XASE,XNYS,NYSE MKT LLC,AMEX,"Glowpoint, Inc.",n/a,Public Utilities,Telecommunications Equipment,GLOW,GLOW,GLOW,GLOW,GLOW,,GLOW:US,GLOW,GLOW,GLOW,GLOW,GLOW,GLOW,GLOW,GLOW
6823,US_XASE_GORO,US,United States of America,XASE,XNYS,NYSE MKT LLC,AMEX,Gold Resource Corporation,n/a,Basic Industries,Precious Metals,GORO,GORO,GORO,GORO,GORO,,GORO:US,GORO,GORO,GORO,GORO,GORO,GORO,GORO,GORO
6824,US_XASE_GSV,US,United States of America,XASE,XNYS,NYSE MKT LLC,AMEX,Gold Standard Ventures Corporation,n/a,Basic Industries,Mining & Quarrying of Nonmetallic Minerals (No Fuels),GSV,GSV,GSV,GSV,GSV,,GSV:US,GSV,GSV,GSV,GSV,GSV,GSV,GSV,GSV
6825,US_XASE_AUMN,US,United States of America,XASE,XNYS,NYSE MKT LLC,AMEX,Golden Minerals Company,n/a,Basic Industries,Precious Metals,AUMN,AUMN,AUMN,AUMN,AUMN,,AUMN:US,AUMN,AUMN,AUMN,AUMN,AUMN,AUMN,AUMN,AUMN
6826,US_XASE_GSS,US,United States of America,XASE,XNYS,NYSE MKT LLC,AMEX,"Golden Star Resources, Ltd",n/a,Basic Industries,Precious Metals,GSS,GSS,GSS,GSS,GSS,,GSS:US,GSS,GSS,GSS,GSS,GSS,GSS,GSS,GSS
6827,US_XASE_GV,US,United States of America,XASE,XNYS,NYSE MKT LLC,AMEX,Goldfield Corporation (The),n/a,Basic Industries,Water Supply,GV,GV,GV,GV,GV,,GV:US,GV,GV,GV,GV,GV,GV,GV,GV
6828,US_XASE_GDP,US,United States of America,XASE,XNYS,NYSE MKT LLC,AMEX,Goodrich Petroleum Corporation,2017,Energy,Oil & Gas Production,GDP,GDP,GDP,GDP,GDP,,GDP:US,GDP,GDP,GDP,GDP,GDP,GDP,GDP,GDP
6829,US_XASE_GTE,US,United States of America,XASE,XNYS,NYSE MKT LLC,AMEX,Gran Tierra Energy Inc.,n/a,Energy,Oil & Gas Production,GTE,GTE,GTE,GTE,GTE,,GTE:US,GTE,GTE,GTE,GTE,GTE,GTE,GTE,GTE
6830,US_XASE_GPL,US,United States of America,XASE,XNYS,NYSE MKT LLC,AMEX,Great Panther Mining Limited,n/a,Basic Industries,Precious Metals,GPL,GPL,GPL,GPL,GPL,,GPL:US,GPL,GPL,GPL,GPL,GPL,GPL,GPL,GPL
6831,US_XASE_SIM,US,United States of America,XASE,XNYS,NYSE MKT LLC,AMEX,"Grupo Simec, S.A. de C.V.",1993,Basic Industries,Steel/Iron Ore,SIM,SIM,SIM,SIM,SIM,,SIM:US,SIM,SIM,SIM,SIM,SIM,SIM,SIM,SIM
6832,US_XASE_AIM,US,United States of America,XASE,XNYS,NYSE MKT LLC,AMEX,"Hemispherx BioPharma, Inc.",n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),AIM,AIM,AIM,AIM,AIM,,AIM:US,AIM,AIM,AIM,AIM,AIM,AIM,AIM,AIM
6833,US_XASE_HLM^,US,United States of America,XASE,XNYS,NYSE MKT LLC,AMEX,Hillman Group Capital Trust,n/a,n/a,n/a,HLM^,HLM^,HLM-P,HLMPR,HLM-,,HLM^:US,HLM-P,HLM',HLM^,HLM^,HLM^,HLM-,HLM^,HLM^
6834,US_XASE_HMG,US,United States of America,XASE,XNYS,NYSE MKT LLC,AMEX,"HMG/Courtland Properties, Inc.",n/a,Consumer Services,Real Estate Investment Trusts,HMG,HMG,HMG,HMG,HMG,,HMG:US,HMG,HMG,HMG,HMG,HMG,HMG,HMG,HMG
6835,US_XASE_HUSA,US,United States of America,XASE,XNYS,NYSE MKT LLC,AMEX,Houston American Energy Corporation,n/a,Energy,Oil & Gas Production,HUSA,HUSA,HUSA,HUSA,HUSA,,HUSA:US,HUSA,HUSA,HUSA,HUSA,HUSA,HUSA,HUSA,HUSA
6836,US_XASE_IBIO,US,United States of America,XASE,XNYS,NYSE MKT LLC,AMEX,"iBio, Inc.",n/a,Health Care,Major Pharmaceuticals,IBIO,IBIO,IBIO,IBIO,IBIO,,IBIO:US,IBIO,IBIO,IBIO,IBIO,IBIO,IBIO,IBIO,IBIO
6837,US_XASE_IBO,US,United States of America,XASE,XNYS,NYSE MKT LLC,AMEX,IBO (Listing Market - NYSE Amex Network B F),n/a,n/a,n/a,IBO,IBO,IBO,IBO,IBO,,IBO:US,IBO,IBO,IBO,IBO,IBO,IBO,IBO,IBO
6838,US_XASE_IMH,US,United States of America,XASE,XNYS,NYSE MKT LLC,AMEX,"Impac Mortgage Holdings, Inc.",1997,Consumer Services,Real Estate Investment Trusts,IMH,IMH,IMH,IMH,IMH,,IMH:US,IMH,IMH,IMH,IMH,IMH,IMH,IMH,IMH
6839,US_XASE_IMO,US,United States of America,XASE,XNYS,NYSE MKT LLC,AMEX,Imperial Oil Limited,n/a,Energy,Integrated oil Companies,IMO,IMO,IMO,IMO,IMO,,IMO:US,IMO,IMO,IMO,IMO,IMO,IMO,IMO,IMO
6840,US_XASE_IOR,US,United States of America,XASE,XNYS,NYSE MKT LLC,AMEX,"Income Opportunity Realty Investors, Inc.",n/a,Consumer Services,Real Estate Investment Trusts,IOR,IOR,IOR,IOR,IOR,,IOR:US,IOR,IOR,IOR,IOR,IOR,IOR,IOR,IOR
6841,US_XASE_IGC,US,United States of America,XASE,XNYS,NYSE MKT LLC,AMEX,India Globalization Capital Inc.,n/a,Technology,Electronic Components,IGC,IGC,IGC,IGC,IGC,,IGC:US,IGC,IGC,IGC,IGC,IGC,IGC,IGC,IGC
6842,US_XASE_INDO,US,United States of America,XASE,XNYS,NYSE MKT LLC,AMEX,Indonesia Energy Corporation Limited,2019,Energy,Oil & Gas Production,INDO,INDO,INDO,INDO,INDO,,INDO:US,INDO,INDO,INDO,INDO,INDO,INDO,INDO,INDO
6843,US_XASE_INFU,US,United States of America,XASE,XNYS,NYSE MKT LLC,AMEX,"InfuSystems Holdings, Inc.",n/a,Health Care,Medical/Dental Instruments,INFU,INFU,INFU,INFU,INFU,,INFU:US,INFU,INFU,INFU,INFU,INFU,INFU,INFU,INFU
6844,US_XASE_IHT,US,United States of America,XASE,XNYS,NYSE MKT LLC,AMEX,InnSuites Hospitality Trust,n/a,Consumer Services,Real Estate Investment Trusts,IHT,IHT,IHT,IHT,IHT,,IHT:US,IHT,IHT,IHT,IHT,IHT,IHT,IHT,IHT
6845,US_XASE_NSPR,US,United States of America,XASE,XNYS,NYSE MKT LLC,AMEX,InspireMD Inc.,n/a,Health Care,Medical/Dental Instruments,NSPR,NSPR,NSPR,NSPR,NSPR,,NSPR:US,NSPR,NSPR,NSPR,NSPR,NSPR,NSPR,NSPR,NSPR
6846,US_XASE_NSPR.WS,US,United States of America,XASE,XNYS,NYSE MKT LLC,AMEX,InspireMD Inc.,n/a,n/a,n/a,NSPR.WS,NSPR.WS,NSPR.WS,NSPR.WS,NSPR.WS,,NSPR.WS:US,NSPR.WS,NSPR.WS,NSPR.WS,NSPR.WS,NSPR.WS,NSPR.WS,NSPR.WS,NSPR.WS
6847,US_XASE_NSPR.WS.B,US,United States of America,XASE,XNYS,NYSE MKT LLC,AMEX,InspireMD Inc.,n/a,n/a,n/a,NSPR.WS.B,NSPR.WS.B,NSPR.WS.B,NSPR.WS.B,NSPR.WS.B,,NSPR.WS.B:US,NSPR.WS.B,NSPR.WS.B,NSPR.WS.B,NSPR.WS.B,NSPR.WS.B,NSPR.WS.B,NSPR.WS.B,NSPR.WS.B
6848,US_XASE_INS,US,United States of America,XASE,XNYS,NYSE MKT LLC,AMEX,Intelligent Systems Corporation,1992,Technology,Computer Software: Prepackaged Software,INS,INS,INS,INS,INS,,INS:US,INS,INS,INS,INS,INS,INS,INS,INS
6849,US_XASE_THM,US,United States of America,XASE,XNYS,NYSE MKT LLC,AMEX,International Tower Hill Mines Ltd,n/a,Basic Industries,Precious Metals,THM,THM,THM,THM,THM,,THM:US,THM,THM,THM,THM,THM,THM,THM,THM
6850,US_XASE_INTT,US,United States of America,XASE,XNYS,NYSE MKT LLC,AMEX,inTest Corporation,1997,Capital Goods,Electrical Products,INTT,INTT,INTT,INTT,INTT,,INTT:US,INTT,INTT,INTT,INTT,INTT,INTT,INTT,INTT
6851,US_XASE_INUV,US,United States of America,XASE,XNYS,NYSE MKT LLC,AMEX,"Inuvo, Inc",n/a,Consumer Services,Advertising,INUV,INUV,INUV,INUV,INUV,,INUV:US,INUV,INUV,INUV,INUV,INUV,INUV,INUV,INUV
6852,US_XASE_VKI,US,United States of America,XASE,XNYS,NYSE MKT LLC,AMEX,Invesco Advantage Municipal Income Trust II,n/a,n/a,n/a,VKI,VKI,VKI,VKI,VKI,,VKI:US,VKI,VKI,VKI,VKI,VKI,VKI,VKI,VKI
6853,US_XASE_ISR,US,United States of America,XASE,XNYS,NYSE MKT LLC,AMEX,"IsoRay, Inc.",n/a,Health Care,Medical/Dental Instruments,ISR,ISR,ISR,ISR,ISR,,ISR:US,ISR,ISR,ISR,ISR,ISR,ISR,ISR,ISR
6854,US_XASE_ISDR,US,United States of America,XASE,XNYS,NYSE MKT LLC,AMEX,Issuer Direct Corporation,n/a,Miscellaneous,Publishing,ISDR,ISDR,ISDR,ISDR,ISDR,,ISDR:US,ISDR,ISDR,ISDR,ISDR,ISDR,ISDR,ISDR,ISDR
6855,US_XASE_ITP,US,United States of America,XASE,XNYS,NYSE MKT LLC,AMEX,"IT Tech Packaging, Inc.",n/a,Consumer Durables,Containers/Packaging,ITP,ITP,ITP,ITP,ITP,,ITP:US,ITP,ITP,ITP,ITP,ITP,ITP,ITP,ITP
6856,US_XASE_KLR,US,United States of America,XASE,XNYS,NYSE MKT LLC,AMEX,"Kaleyra, Inc.",2018,Technology,EDP Services,KLR,KLR,KLR,KLR,KLR,,KLR:US,KLR,KLR,KLR,KLR,KLR,KLR,KLR,KLR
6857,US_XASE_KLR.WS,US,United States of America,XASE,XNYS,NYSE MKT LLC,AMEX,"Kaleyra, Inc.",n/a,n/a,n/a,KLR.WS,KLR.WS,KLR.WS,KLR.WS,KLR.WS,,KLR.WS:US,KLR.WS,KLR.WS,KLR.WS,KLR.WS,KLR.WS,KLR.WS,KLR.WS,KLR.WS
6858,US_XASE_KIQ,US,United States of America,XASE,XNYS,NYSE MKT LLC,AMEX,Kelso Technologies Inc,n/a,Capital Goods,Railroads,KIQ,KIQ,KIQ,KIQ,KIQ,,KIQ:US,KIQ,KIQ,KIQ,KIQ,KIQ,KIQ,KIQ,KIQ
6859,US_XASE_LTS,US,United States of America,XASE,XNYS,NYSE MKT LLC,AMEX,Ladenburg Thalmann Financial Services Inc,n/a,Finance,Investment Bankers/Brokers/Service,LTS,LTS,LTS,LTS,LTS,,LTS:US,LTS,LTS,LTS,LTS,LTS,LTS,LTS,LTS
6860,US_XASE_LTS^A,US,United States of America,XASE,XNYS,NYSE MKT LLC,AMEX,Ladenburg Thalmann Financial Services Inc,n/a,n/a,n/a,LTS^A,LTS^A,LTS-PA,LTSPRA,LTS-A,,LTS^A:US,LTS-PA,LTS'A,LTS^A,LTS^A,LTS^A,LTS-A,LTS^A,LTS^A
6861,US_XASE_LTSH,US,United States of America,XASE,XNYS,NYSE MKT LLC,AMEX,Ladenburg Thalmann Financial Services Inc,2019,n/a,n/a,LTSH,LTSH,LTSH,LTSH,LTSH,,LTSH:US,LTSH,LTSH,LTSH,LTSH,LTSH,LTSH,LTSH,LTSH
6862,US_XASE_LTSK,US,United States of America,XASE,XNYS,NYSE MKT LLC,AMEX,Ladenburg Thalmann Financial Services Inc,2018,Finance,Investment Bankers/Brokers/Service,LTSK,LTSK,LTSK,LTSK,LTSK,,LTSK:US,LTSK,LTSK,LTSK,LTSK,LTSK,LTSK,LTSK,LTSK
6863,US_XASE_LTSL,US,United States of America,XASE,XNYS,NYSE MKT LLC,AMEX,Ladenburg Thalmann Financial Services Inc,2017,Finance,Investment Bankers/Brokers/Service,LTSL,LTSL,LTSL,LTSL,LTSL,,LTSL:US,LTSL,LTSL,LTSL,LTSL,LTSL,LTSL,LTSL,LTSL
6864,US_XASE_LTSF,US,United States of America,XASE,XNYS,NYSE MKT LLC,AMEX,Ladenburg Thalmann Financial Services Inc.,2018,Finance,Investment Bankers/Brokers/Service,LTSF,LTSF,LTSF,LTSF,LTSF,,LTSF:US,LTSF,LTSF,LTSF,LTSF,LTSF,LTSF,LTSF,LTSF
6865,US_XASE_LGL,US,United States of America,XASE,XNYS,NYSE MKT LLC,AMEX,"LGL Group, Inc. (The)",n/a,Capital Goods,Industrial Machinery/Components,LGL,LGL,LGL,LGL,LGL,,LGL:US,LGL,LGL,LGL,LGL,LGL,LGL,LGL,LGL
6866,US_XASE_LBY,US,United States of America,XASE,XNYS,NYSE MKT LLC,AMEX,"Libbey, Inc.",1993,Capital Goods,Industrial Machinery/Components,LBY,LBY,LBY,LBY,LBY,,LBY:US,LBY,LBY,LBY,LBY,LBY,LBY,LBY,LBY
6867,US_XASE_LLEX,US,United States of America,XASE,XNYS,NYSE MKT LLC,AMEX,"Lilis Energy, Inc.",n/a,Energy,Oil & Gas Production,LLEX,LLEX,LLEX,LLEX,LLEX,,LLEX:US,LLEX,LLEX,LLEX,LLEX,LLEX,LLEX,LLEX,LLEX
6868,US_XASE_LCTX,US,United States of America,XASE,XNYS,NYSE MKT LLC,AMEX,"Lineage Cell Therapeutics, Inc.",n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),LCTX,LCTX,LCTX,LCTX,LCTX,,LCTX:US,LCTX,LCTX,LCTX,LCTX,LCTX,LCTX,LCTX,LCTX
6869,US_XASE_MAG,US,United States of America,XASE,XNYS,NYSE MKT LLC,AMEX,MAG Silver Corporation,n/a,Basic Industries,Precious Metals,MAG,MAG,MAG,MAG,MAG,,MAG:US,MAG,MAG,MAG,MAG,MAG,MAG,MAG,MAG
6870,US_XASE_MHH,US,United States of America,XASE,XNYS,NYSE MKT LLC,AMEX,"Mastech Digital, Inc",n/a,Consumer Services,Professional Services,MHH,MHH,MHH,MHH,MHH,,MHH:US,MHH,MHH,MHH,MHH,MHH,MHH,MHH,MHH
6871,US_XASE_MTNB,US,United States of America,XASE,XNYS,NYSE MKT LLC,AMEX,"Matinas Biopharma Holdings, Inc.",2017,Health Care,Major Pharmaceuticals,MTNB,MTNB,MTNB,MTNB,MTNB,,MTNB:US,MTNB,MTNB,MTNB,MTNB,MTNB,MTNB,MTNB,MTNB
6872,US_XASE_MMX,US,United States of America,XASE,XNYS,NYSE MKT LLC,AMEX,Maverix Metals Inc.,n/a,Basic Industries,Precious Metals,MMX,MMX,MMX,MMX,MMX,,MMX:US,MMX,MMX,MMX,MMX,MMX,MMX,MMX,MMX
6873,US_XASE_MNI,US,United States of America,XASE,XNYS,NYSE MKT LLC,AMEX,McClatchy Company (The),1988,Consumer Services,Newspapers/Magazines,MNI,MNI,MNI,MNI,MNI,,MNI:US,MNI,MNI,MNI,MNI,MNI,MNI,MNI,MNI
6874,US_XASE_IPB,US,United States of America,XASE,XNYS,NYSE MKT LLC,AMEX,"Merrill Lynch & Co., Inc. 6.0518% Index Plus Trust Certificate",n/a,Finance,Finance: Consumer Services,IPB,IPB,IPB,IPB,IPB,,IPB:US,IPB,IPB,IPB,IPB,IPB,IPB,IPB,IPB
6875,US_XASE_MTA,US,United States of America,XASE,XNYS,NYSE MKT LLC,AMEX,Metalla Royalty & Streaming Ltd.,n/a,Basic Industries,Precious Metals,MTA,MTA,MTA,MTA,MTA,,MTA:US,MTA,MTA,MTA,MTA,MTA,MTA,MTA,MTA
6876,US_XASE_MXC,US,United States of America,XASE,XNYS,NYSE MKT LLC,AMEX,Mexco Energy Corporation,n/a,Energy,Oil & Gas Production,MXC,MXC,MXC,MXC,MXC,,MXC:US,MXC,MXC,MXC,MXC,MXC,MXC,MXC,MXC
6877,US_XASE_MICR,US,United States of America,XASE,XNYS,NYSE MKT LLC,AMEX,"Micron Solutions, Inc.",n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,MICR,MICR,MICR,MICR,MICR,,MICR:US,MICR,MICR,MICR,MICR,MICR,MICR,MICR,MICR
6878,US_XASE_MLSS,US,United States of America,XASE,XNYS,NYSE MKT LLC,AMEX,"Milestone Scientific, Inc.",2015,Health Care,Industrial Specialties,MLSS,MLSS,MLSS,MLSS,MLSS,,MLSS:US,MLSS,MLSS,MLSS,MLSS,MLSS,MLSS,MLSS,MLSS
6879,US_XASE_MYO,US,United States of America,XASE,XNYS,NYSE MKT LLC,AMEX,Myomo Inc.,2017,Health Care,Industrial Specialties,MYO,MYO,MYO,MYO,MYO,,MYO:US,MYO,MYO,MYO,MYO,MYO,MYO,MYO,MYO
6880,US_XASE_NNVC,US,United States of America,XASE,XNYS,NYSE MKT LLC,AMEX,"NanoViricides, Inc.",n/a,Health Care,Biotechnology: Commercial Physical & Biological Resarch,NNVC,NNVC,NNVC,NNVC,NNVC,,NNVC:US,NNVC,NNVC,NNVC,NNVC,NNVC,NNVC,NNVC,NNVC
6881,US_XASE_ATEST,US,United States of America,XASE,XNYS,NYSE MKT LLC,AMEX,NASDAQ TEST STOCK,n/a,n/a,n/a,ATEST,ATEST,ATEST,ATEST,ATEST,,ATEST:US,ATEST,ATEST,ATEST,ATEST,ATEST,ATEST,ATEST,ATEST
6882,US_XASE_ATEST.A,US,United States of America,XASE,XNYS,NYSE MKT LLC,AMEX,NASDAQ TEST STOCK,n/a,n/a,n/a,ATEST.A,ATEST.A,ATEST.A,ATEST.A,ATEST.A,,ATEST.A:US,ATEST.A,ATEST.A,ATEST.A,ATEST.A,ATEST.A,ATEST.A,ATEST.A,ATEST.A
6883,US_XASE_ATEST.B,US,United States of America,XASE,XNYS,NYSE MKT LLC,AMEX,NASDAQ TEST STOCK,n/a,n/a,n/a,ATEST.B,ATEST.B,ATEST.B,ATEST.B,ATEST.B,,ATEST.B:US,ATEST.B,ATEST.B,ATEST.B,ATEST.B,ATEST.B,ATEST.B,ATEST.B,ATEST.B
6884,US_XASE_ATEST.C,US,United States of America,XASE,XNYS,NYSE MKT LLC,AMEX,NASDAQ TEST STOCK,n/a,n/a,n/a,ATEST.C,ATEST.C,ATEST.C,ATEST.C,ATEST.C,,ATEST.C:US,ATEST.C,ATEST.C,ATEST.C,ATEST.C,ATEST.C,ATEST.C,ATEST.C,ATEST.C
6885,US_XASE_NHC,US,United States of America,XASE,XNYS,NYSE MKT LLC,AMEX,National HealthCare Corporation,n/a,Health Care,Hospital/Nursing Management,NHC,NHC,NHC,NHC,NHC,,NHC:US,NHC,NHC,NHC,NHC,NHC,NHC,NHC,NHC
6886,US_XASE_NAVB,US,United States of America,XASE,XNYS,NYSE MKT LLC,AMEX,"Navidea Biopharmaceuticals, Inc.",n/a,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,NAVB,NAVB,NAVB,NAVB,NAVB,,NAVB:US,NAVB,NAVB,NAVB,NAVB,NAVB,NAVB,NAVB,NAVB
6887,US_XASE_NTIP,US,United States of America,XASE,XNYS,NYSE MKT LLC,AMEX,"Network-1 Technologies, Inc.",n/a,Miscellaneous,Multi-Sector Companies,NTIP,NTIP,NTIP,NTIP,NTIP,,NTIP:US,NTIP,NTIP,NTIP,NTIP,NTIP,NTIP,NTIP,NTIP
6888,US_XASE_NBW,US,United States of America,XASE,XNYS,NYSE MKT LLC,AMEX,Neuberger Berman California Municipal Fund Inc,2002,n/a,n/a,NBW,NBW,NBW,NBW,NBW,,NBW:US,NBW,NBW,NBW,NBW,NBW,NBW,NBW,NBW
6889,US_XASE_NHS,US,United States of America,XASE,XNYS,NYSE MKT LLC,AMEX,Neuberger Berman High Yield Strategies Fund,n/a,n/a,n/a,NHS,NHS,NHS,NHS,NHS,,NHS:US,NHS,NHS,NHS,NHS,NHS,NHS,NHS,NHS
6890,US_XASE_NML,US,United States of America,XASE,XNYS,NYSE MKT LLC,AMEX,Neuberger Berman MLP and Energy Income Fund Inc.,2013,n/a,n/a,NML,NML,NML,NML,NML,,NML:US,NML,NML,NML,NML,NML,NML,NML,NML
6891,US_XASE_NBH,US,United States of America,XASE,XNYS,NYSE MKT LLC,AMEX,Neuberger Berman Municipal Fund Inc.,2002,n/a,n/a,NBH,NBH,NBH,NBH,NBH,,NBH:US,NBH,NBH,NBH,NBH,NBH,NBH,NBH,NBH
6892,US_XASE_NBO,US,United States of America,XASE,XNYS,NYSE MKT LLC,AMEX,Neuberger Berman New York Municipal Fund Inc.,2002,n/a,n/a,NBO,NBO,NBO,NBO,NBO,,NBO:US,NBO,NBO,NBO,NBO,NBO,NBO,NBO,NBO
6893,US_XASE_NRO,US,United States of America,XASE,XNYS,NYSE MKT LLC,AMEX,"Neuberger Berman Real Estate Securities Income Fund, Inc.",2003,n/a,n/a,NRO,NRO,NRO,NRO,NRO,,NRO:US,NRO,NRO,NRO,NRO,NRO,NRO,NRO,NRO
6894,US_XASE_GBR,US,United States of America,XASE,XNYS,NYSE MKT LLC,AMEX,"New Concept Energy, Inc",n/a,Energy,Oil & Gas Production,GBR,GBR,GBR,GBR,GBR,,GBR:US,GBR,GBR,GBR,GBR,GBR,GBR,GBR,GBR
6895,US_XASE_NEN,US,United States of America,XASE,XNYS,NYSE MKT LLC,AMEX,New England Realty Associates Limited Partnership,n/a,Consumer Services,Building operators,NEN,NEN,NEN,NEN,NEN,,NEN:US,NEN,NEN,NEN,NEN,NEN,NEN,NEN,NEN
6896,US_XASE_NGD,US,United States of America,XASE,XNYS,NYSE MKT LLC,AMEX,New Gold Inc.,n/a,Basic Industries,Precious Metals,NGD,NGD,NGD,NGD,NGD,,NGD:US,NGD,NGD,NGD,NGD,NGD,NGD,NGD,NGD
6897,US_XASE_NXE,US,United States of America,XASE,XNYS,NYSE MKT LLC,AMEX,Nexgen Energy Ltd.,n/a,Basic Industries,Precious Metals,NXE,NXE,NXE,NXE,NXE,,NXE:US,NXE,NXE,NXE,NXE,NXE,NXE,NXE,NXE
6898,US_XASE_NAK,US,United States of America,XASE,XNYS,NYSE MKT LLC,AMEX,"Northern Dynasty Minerals, Ltd.",n/a,Basic Industries,Precious Metals,NAK,NAK,NAK,NAK,NAK,,NAK:US,NAK,NAK,NAK,NAK,NAK,NAK,NAK,NAK
6899,US_XASE_NOG,US,United States of America,XASE,XNYS,NYSE MKT LLC,AMEX,"Northern Oil and Gas, Inc.",n/a,Energy,Oil & Gas Production,NOG,NOG,NOG,NOG,NOG,,NOG:US,NOG,NOG,NOG,NOG,NOG,NOG,NOG,NOG
6900,US_XASE_NBY,US,United States of America,XASE,XNYS,NYSE MKT LLC,AMEX,"NovaBay Pharmaceuticals, Inc.",2007,Health Care,Major Pharmaceuticals,NBY,NBY,NBY,NBY,NBY,,NBY:US,NBY,NBY,NBY,NBY,NBY,NBY,NBY,NBY
6901,US_XASE_NG,US,United States of America,XASE,XNYS,NYSE MKT LLC,AMEX,Novagold Resources Inc.,n/a,Basic Industries,Precious Metals,NG,NG,NG,NG,NG,,NG:US,NG,NG,NG,NG,NG,NG,NG,NG
6902,US_XASE_NTN,US,United States of America,XASE,XNYS,NYSE MKT LLC,AMEX,"NTN Buzztime, Inc.",n/a,Consumer Services,Broadcasting,NTN,NTN,NTN,NTN,NTN,,NTN:US,NTN,NTN,NTN,NTN,NTN,NTN,NTN,NTN
6903,US_XASE_NES,US,United States of America,XASE,XNYS,NYSE MKT LLC,AMEX,"Nuverra Environmental Solutions, Inc.",2017,Energy,Oilfield Services/Equipment,NES,NES,NES,NES,NES,,NES:US,NES,NES,NES,NES,NES,NES,NES,NES
6904,US_XASE_OCX,US,United States of America,XASE,XNYS,NYSE MKT LLC,AMEX,OncoCyte Corporation,2015,Health Care,Biotechnology: In Vitro & In Vivo Diagnostic Substances,OCX,OCX,OCX,OCX,OCX,,OCX:US,OCX,OCX,OCX,OCX,OCX,OCX,OCX,OCX
6905,US_XASE_OGEN,US,United States of America,XASE,XNYS,NYSE MKT LLC,AMEX,Oragenics Inc.,n/a,Health Care,Major Pharmaceuticals,OGEN,OGEN,OGEN,OGEN,OGEN,,OGEN:US,OGEN,OGEN,OGEN,OGEN,OGEN,OGEN,OGEN,OGEN
6906,US_XASE_PCG^A,US,United States of America,XASE,XNYS,NYSE MKT LLC,AMEX,Pacific Gas & Electric Co.,n/a,n/a,n/a,PCG^A,PCG^A,PCG-PA,PCGPRA,PCG-A,,PCG^A:US,PCG-PA,PCG'A,PCG^A,PCG^A,PCG^A,PCG-A,PCG^A,PCG^A
6907,US_XASE_PCG^B,US,United States of America,XASE,XNYS,NYSE MKT LLC,AMEX,Pacific Gas & Electric Co.,n/a,n/a,n/a,PCG^B,PCG^B,PCG-PB,PCGPRB,PCG-B,,PCG^B:US,PCG-PB,PCG'B,PCG^B,PCG^B,PCG^B,PCG-B,PCG^B,PCG^B
6908,US_XASE_PCG^C,US,United States of America,XASE,XNYS,NYSE MKT LLC,AMEX,Pacific Gas & Electric Co.,n/a,n/a,n/a,PCG^C,PCG^C,PCG-PC,PCGPRC,PCG-C,,PCG^C:US,PCG-PC,PCG'C,PCG^C,PCG^C,PCG^C,PCG-C,PCG^C,PCG^C
6909,US_XASE_PCG^D,US,United States of America,XASE,XNYS,NYSE MKT LLC,AMEX,Pacific Gas & Electric Co.,n/a,n/a,n/a,PCG^D,PCG^D,PCG-PD,PCGPRD,PCG-D,,PCG^D:US,PCG-PD,PCG'D,PCG^D,PCG^D,PCG^D,PCG-D,PCG^D,PCG^D
6910,US_XASE_PCG^E,US,United States of America,XASE,XNYS,NYSE MKT LLC,AMEX,Pacific Gas & Electric Co.,n/a,n/a,n/a,PCG^E,PCG^E,PCG-PE,PCGPRE,PCG-E,,PCG^E:US,PCG-PE,PCG'E,PCG^E,PCG^E,PCG^E,PCG-E,PCG^E,PCG^E
6911,US_XASE_PCG^G,US,United States of America,XASE,XNYS,NYSE MKT LLC,AMEX,Pacific Gas & Electric Co.,n/a,n/a,n/a,PCG^G,PCG^G,PCG-PG,PCGPRG,PCG-G,,PCG^G:US,PCG-PG,PCG'G,PCG^G,PCG^G,PCG^G,PCG-G,PCG^G,PCG^G
